file_name,source_id,title,source_name,published_at,signal_type_hint,candidate_bucket,recommended_set,confidence_band,manual_review_priority,score_signal,score_noise,score_boundary,reasons,source_url,content_excerpt
incoming_20260328_017.json,incoming_20260328_017,"New report claims Kingdom Come: Deliverance 2 studio fired translator to replace them with AI and ""save finances""",Eurogamer,2026-03-28T00:00:00Z,technical,boundary,boundary_observation_candidate,low,high,4,3,3,signal_pattern:technical:1 | hint:technical | game_context | low_information_excerpt | boundary_patterns:1 | short_excerpt | truncated_article | promoted_to_boundary_due_to_close_scores,https://www.eurogamer.net/new-report-claims-kingdom-come-deliverance-2-studio-fired-translator-to-replace-them-with-ai-and-save-finances,A former developer at Warhorse Studios alleges he was fired from his translator role yesterday and will be replaced by AI. Read more
incoming_20260328_018.json,incoming_20260328_018,"Owlcat says everything in its new Expanse RPG 'will definitely 100 percent be human-made,' but also that generative AI will be used for 'vision coordination' and 'inspiration'",PC Gamer,2026-03-28T00:00:00Z,technical,signal,main_baseline_candidate,low,high,5,4,0,signal_pattern:technical:2 | hint:technical | missing_game_context | very_short_excerpt,https://www.pcgamer.com/games/rpg/owlcat-says-everything-in-its-new-expanse-rpg-will-definitely-100-percent-be-human-made-but-also-that-generative-ai-will-be-used-for-vision-coordination-and-inspiration/,Another highly-anticipated RPG has been spotted with its hands in the generative AI jar.
incoming_20260328_019.json,incoming_20260328_019,Slay the Spire 2 beta patch rolls back some prior changes following player feedback,Eurogamer,2026-03-28T00:00:00Z,technical,noise,noise_suppression_candidate,medium,low,3,5,0,signal_pattern:market:1 | hint:technical | missing_game_context | low_information_excerpt | truncated_article,https://www.eurogamer.net/slay-the-spire-2-beta-patch-rolls-back-some-prior-changes-following-player-feedback,"Slay the Spire 2 has pushed out another beta patch, reverting a number of changes the prior patch introduced , including changes made to the Prepared (Silent), Borrowed Time, and Capture Spirit (Necrobinder) cards. Read…"
incoming_20260328_020.json,incoming_20260328_020,"Starship Troopers: Extermination's latest update adds a big stompy mech, ideal for squashing the shooter's newly polished bug holes",PC Gamer,2026-03-28T00:00:00Z,technical,noise,noise_suppression_candidate,medium,low,1,4,0,hint:technical | missing_game_context | very_short_excerpt,https://www.pcgamer.com/games/fps/starship-troopers-exterminations-latest-update-adds-a-big-stompy-mech-ideal-for-squashing-the-shooters-newly-polished-bug-holes/,Patch 1.10 also adds a new location and improved arachnid ambushes.
incoming_20260328_021.json,incoming_20260328_021,"""Suck my toes, my darling"" - Inkle's book of essays by game writers reveals the secrets behind the worlds we play in",Eurogamer,2026-03-28T00:00:00Z,technical,signal,main_baseline_candidate,medium,medium,2,0,0,hint:technical | game_context,https://www.eurogamer.net/inkle-kaleidoscope-book,"Have you ever wondered what game writers think about games, or about how game writers think about games? When a story doesn't click for you or when the writing jars, do you take a moment to wonder why? What is the thoug…"
incoming_20260328_022.json,incoming_20260328_022,"The Best Deals Today: My Hero Academia: All's Justice, LEGO Star Wars R2-D2, Code Vein II, and More",IGN Game News,2026-03-28T00:00:00Z,technical,boundary,boundary_observation_candidate,low,high,2,0,1,hint:technical | game_context | short_excerpt | promoted_to_boundary_due_to_close_scores,https://www.ign.com/articles/best-deals-for-march-28-2026,## 我的判断 > （移到 05-Insights 前在这里写下你的想法，并添加 signal_type frontmatter） --- auto-collected 2026-03-29 08:00
incoming_20260328_023.json,incoming_20260328_023,"Ubisoft Shaped The Games Industry, Only To Be Left Behind By Its Creation",GameSpot,2026-03-28T00:00:00Z,technical,noise,noise_suppression_candidate,low,high,3,4,2,hint:technical | high_value_entities:ubisoft | game_context | noise_patterns:2 | boundary_patterns:1,https://www.gamespot.com/articles/ubisoft-shaped-the-games-industry-only-to-be-left-behind-by-its-creation/1100-6539076/?ftag=CAD-01-10abi2f,"Ubisoft is celebrating its 40-year anniversary today, March 28, 2025. Below, we look at how Ubisoft helped to establish the modern game industry, and where it may go from here. In 1986, Zombi was released for the Amstra…"
incoming_20260328_024.json,incoming_20260328_024,Were PC gamers right to take against Syndicate's FPS reboot? Only one man with an ancient disc copy can find out,PC Gamer,2026-03-28T00:00:00Z,technical,boundary,boundary_observation_candidate,low,high,2,2,0,hint:technical | game_context | very_short_excerpt | promoted_to_boundary_due_to_noise_tension,https://www.pcgamer.com/games/fps/were-pc-gamers-right-to-take-against-syndicates-fps-reboot-only-one-man-with-an-ancient-disc-copy-can-find-out/,Imagine a world with ever-so-slightly fewer cyberpunk games. Welcome to 2012.
incoming_20260328_025.json,incoming_20260328_025,What are we all playing this weekend?,Rock Paper Shotgun,2026-03-28T00:00:00Z,technical,noise,noise_suppression_candidate,low,high,1,2,0,hint:technical | missing_game_context,https://www.rockpapershotgun.com/what-are-we-all-playing-this-weekend-375,"There is a significant danger that this article will have aged terribly . You see, I asked everyone what they were playing this weekend on Thursday, rather than the usual post-lunch scramble on a Friday. You see, I took…"
incoming_20260328_026.json,incoming_20260328_026,"What we've been playing - ""I'm playing with my balls again""",Eurogamer,2026-03-28T00:00:00Z,technical,noise,noise_suppression_candidate,low,high,2,3,0,hint:technical | game_context | low_information_excerpt | truncated_article,https://www.eurogamer.net/what-weve-been-playing-balls,"Hello and welcome back to our regular feature where we write a little about the games we've been playing. This week, everyone's playing the same games again. Bertie's probing Slay the Spire 2; Connor's getting frustrate…"
incoming_20260328_027.json,incoming_20260328_027,Win Big on Board Game Deals During Amazon’s Spring Sale,IGN Game News,2026-03-28T00:00:00Z,technical,boundary,boundary_observation_candidate,low,high,2,0,1,hint:technical | game_context | short_excerpt | promoted_to_boundary_due_to_close_scores,https://www.ign.com/articles/win-big-on-board-game-deals-during-amazon-spring-sale,"From family classics to strategy favorites, these discounted games deserve a place in your collection."
incoming_20260329_001.json,incoming_20260329_001,Death Stranding 2's PC port pushed it past 2 million copies sold,PC Gamer,2026-03-29T00:00:00Z,capital,noise,noise_suppression_candidate,low,high,3,4,2,hint:capital | missing_game_context | boundary_patterns:1 | concrete_numbers | very_short_excerpt,https://www.pcgamer.com/gaming-industry/death-stranding-2s-pc-port-pushed-it-past-2-million-copies-sold/,"Ghost of Yotei, this could be you."
incoming_20260329_002.json,incoming_20260329_002,Death Stranding 2: On the Beach's PC release takes sequel's total sales past 2 million,Eurogamer,2026-03-29T00:00:00Z,market,noise,noise_suppression_candidate,medium,low,5,7,0,signal_pattern:market:1 | hint:market | missing_game_context | low_information_excerpt | concrete_numbers | very_short_excerpt | truncated_article,https://www.eurogamer.net/death-stranding-2-on-the-beachs-pc-release-takes-sequels-total-sales-past-2-million,Death Stranding 2 's PC release has pushed the sequel's cumulative sales past 2 million. Read more
incoming_20260329_003.json,incoming_20260329_003,"A programmer with terminal brain cancer was caught in Epic's mass layoff, but CEO Tim Sweeney says the studio 'will solve the insurance for them'",PC Gamer,2026-03-29T00:00:00Z,team,signal,main_baseline_candidate,high,low,7,2,0,signal_pattern:team:1 | hint:team | high_value_entities:epic | game_context | very_short_excerpt | structural_change_keywords,https://www.pcgamer.com/gaming-industry/a-programmer-with-terminal-brain-cancer-was-caught-in-epics-mass-layoff-but-ceo-tim-sweeney-says-the-studio-will-solve-the-insurance-for-them/,"""Mike is not just a number. He is a father. A husband. A person deeply loved."""
incoming_20260329_004.json,incoming_20260329_004,Crimson Desert Hits New Steam Concurrent Player Peak as Latest Game-Changing Update Kicks In,IGN Game News,2026-03-29T00:00:00Z,team,signal,main_baseline_candidate,high,low,4,0,0,signal_pattern:market:1 | hint:team | game_context,https://www.ign.com/articles/crimson-desert-hits-new-steam-concurrent-player-peak-as-latest-game-changing-update-kicks-in,"Crimson Desert has hit a new Steam concurrent player peak during its second weekend, after another game-changing update brought a raft of improvements to the open world action adventure."
incoming_20260329_005.json,incoming_20260329_005,"Five new Steam games you probably missed (March 30, 2026)",PC Gamer,2026-03-29T00:00:00Z,team,boundary,boundary_observation_candidate,low,high,2,2,0,hint:team | game_context | very_short_excerpt | promoted_to_boundary_due_to_noise_tension,https://www.pcgamer.com/software/platforms/five-new-steam-games-you-probably-missed-march-30-2026/,Sorting through every new game on Steam so you don't have to.
incoming_20260329_006.json,incoming_20260329_006,"Altera is a hardcore, realistic, unforgiving military survival sandbox, so of course it features penguin soldiers with reflex sights on their heads",PC Gamer,2026-03-29T00:00:00Z,technical,noise,noise_suppression_candidate,medium,low,1,4,0,hint:technical | missing_game_context | very_short_excerpt,https://www.pcgamer.com/games/fps/altera-is-a-hardcore-realistic-unforgiving-military-survival-sandbox-so-of-course-it-features-penguin-soldiers-with-reflex-sights-on-their-heads/,"Finally, someone invented the Humboldt-action rifle."
incoming_20260329_007.json,incoming_20260329_007,Batman: Arkham Origins has a graphics mod that looks like a remaster,PC Gamer,2026-03-29T00:00:00Z,technical,boundary,boundary_observation_candidate,low,high,2,2,0,hint:technical | game_context | very_short_excerpt | promoted_to_boundary_due_to_noise_tension,https://www.pcgamer.com/games/action/batman-arkham-origins-has-a-graphics-mod-that-looks-like-a-remaster/,My third-favorite Batman: Arkham game is looking a lot slicker.
incoming_20260329_008.json,incoming_20260329_008,Crimson Desert deploys weekend patch – here's what's new,Eurogamer,2026-03-29T00:00:00Z,technical,noise,noise_suppression_candidate,low,high,2,3,0,hint:technical | game_context | low_information_excerpt | truncated_article,https://www.eurogamer.net/crimson-desert-deploys-weekend-patch-heres-whats-new,"Crimson Desert developer Pearl Abyss has deployed a new patch over the weekend across all platforms, adding five summonable mounts, decreasing loading times for fast travel and revival, and ""more changes to controls as …"
incoming_20260329_009.json,incoming_20260329_009,Dataminers think they've found evidence of an unannounced Game Pass tier showing only older first-party games,Eurogamer,2026-03-29T00:00:00Z,technical,noise,noise_suppression_candidate,medium,low,3,6,4,hint:technical | high_value_entities:xbox | game_context | low_information_excerpt | boundary_patterns:1 | short_excerpt | truncated_article | announcement_style | shallow_announcement_penalty,https://www.eurogamer.net/dataminers-think-theyve-found-evidence-of-an-unannounced-game-pass-tier-showing-only-older-first-party-games,It looks like Xbox may be considering introducing a Game Pass tier dedicated to its first-party games. Read more
incoming_20260329_010.json,incoming_20260329_010,DLSS 5 Isn't Anywhere Near As Impressive As V-Rally 3 on the Game Boy Advance,IGN Game News,2026-03-29T00:00:00Z,technical,signal,main_baseline_candidate,medium,medium,5,0,2,signal_pattern:technical:1 | hint:technical | high_value_entities:unity | game_context | boundary_patterns:1,https://www.ign.com/articles/dlss-5-isnt-anywhere-near-as-impressive-as-v-rally-3-on-the-game-boy-advance,"DLSS 5's AI generated game ""enhancement"" has gone down like a lead balloon in the gaming community. But there's plenty of love out there for the humble Game Boy Advance, a dinky little machine with a 16MHz processor tha…"
incoming_20260329_011.json,incoming_20260329_011,"I'm unsure how much of a detective game Artificial Detective will be, but I enjoyed the bit in the trailer when your character attacks a robot with a massive drill",PC Gamer,2026-03-29T00:00:00Z,technical,noise,noise_suppression_candidate,medium,low,2,4,0,hint:technical | game_context | noise_patterns:1 | very_short_excerpt,https://www.pcgamer.com/games/action/im-unsure-how-much-of-a-detective-game-artificial-detective-will-be-but-i-enjoyed-the-bit-in-the-trailer-when-your-character-attacks-a-robot-with-a-massive-drill/,Former Dead Space and Control developers are involved in the project.
incoming_20260329_012.json,incoming_20260329_012,I Bought a Nintendo Switch Lite in 2026...,GameSpot,2026-03-29T00:00:00Z,technical,signal,main_baseline_candidate,medium,medium,3,0,1,hint:technical | high_value_entities:nintendo | game_context | short_excerpt,https://www.gamespot.com/videos/i-bought-a-nintendo-switch-lite-in-2026/2300-6466791/,The year is 2026 and Jake went out and bought a Nintendo Switch Lite. He explains why as he unboxes the special edition Dialga and Palkia console.
incoming_20260329_013.json,incoming_20260329_013,Kingdom Come: Deliverance 2 translator says he was 'fired from Warhorse Studios and replaced with AI',PC Gamer,2026-03-29T00:00:00Z,technical,noise,noise_suppression_candidate,low,high,3,4,0,signal_pattern:technical:1 | hint:technical | missing_game_context | very_short_excerpt,https://www.pcgamer.com/games/rpg/kingdom-come-deliverance-2-translator-says-he-was-fired-from-warhorse-studios-and-replaced-with-ai/,"""If you've ever played KCD2 in English, you've quite likely seen my work."""
incoming_20260329_014.json,incoming_20260329_014,"Star Wars Zero Company director has 'an axe to grind' with turn-based tactics, says fans don't have to settle for no story, crummy graphics, and clunky controls: 'Depth doesn't cost you elegance'",PC Gamer,2026-03-29T00:00:00Z,technical,signal,main_baseline_candidate,low,high,3,2,1,signal_pattern:market:1 | hint:technical | missing_game_context | short_excerpt,https://www.pcgamer.com/games/strategy/star-wars-zero-company-director-has-an-axe-to-grind-with-turn-based-tactics-says-fans-dont-have-to-settle-for-no-story-crummy-graphics-and-clunky-controls-depth-doesnt-cost-you-elegance/,"""How do we do something that makes you feel something as a player, and not just think through a problem?"""
incoming_20260329_015.json,incoming_20260329_015,Surprise! 9-year-old Hollow Knight's brutal final boss fight may be just that little bit easier after this patch,Eurogamer,2026-03-29T00:00:00Z,technical,noise,noise_suppression_candidate,medium,low,1,5,2,hint:technical | missing_game_context | low_information_excerpt | boundary_patterns:1 | truncated_article,https://www.eurogamer.net/surprise-9-year-old-hollow-knights-brutal-final-boss-fight-may-be-just-that-little-bit-easier-after-this-patch,"Surprise! Team Cherry has just rolled out a patch not for Hollow Knight: Silksong , but its nine-year-old predecessor, Hollow Knight , and it addresses a ""slightly longer than intended"" mechanic in the very final boss f…"
incoming_20260329_016.json,incoming_20260329_016,"The Best Deals Today: Death Stranding 2, Switch 2 Games, Chainsaw Man Blu-ray, and More",IGN Game News,2026-03-29T00:00:00Z,technical,boundary,boundary_observation_candidate,low,high,2,0,1,hint:technical | game_context | short_excerpt | promoted_to_boundary_due_to_close_scores,https://www.ign.com/articles/best-deals-for-march-29-2026,## 我的判断 > （移到 05-Insights 前在这里写下你的想法，并添加 signal_type frontmatter） --- auto-collected 2026-03-30 08:00
incoming_20260329_017.json,incoming_20260329_017,The director of Tales of Kenzera: Zau learned his most important game development lesson while working with Ridley Scott: 'That's why we're able to make games faster',PC Gamer,2026-03-29T00:00:00Z,technical,boundary,boundary_observation_candidate,low,high,2,0,1,hint:technical | game_context | short_excerpt | promoted_to_boundary_due_to_close_scores,https://www.pcgamer.com/gaming-industry/the-director-of-tales-of-kenzera-zau-learned-his-most-important-game-development-lesson-while-working-with-ridley-scott-thats-why-were-able-to-make-games-faster/,"""You have to do the work in order to find that voice, or find that thing that makes you kind of stick out and stand out."""
incoming_20260329_018.json,incoming_20260329_018,The Sunday Papers,Rock Paper Shotgun,2026-03-29T00:00:00Z,technical,boundary,boundary_observation_candidate,low,high,3,2,2,signal_pattern:regulatory:1 | hint:technical | missing_game_context | boundary_patterns:1 | promoted_to_boundary_due_to_close_scores,https://www.rockpapershotgun.com/the-sunday-papers-803,"Sundays are for deciding to re-watch The Sopranos. Specifically that episode in which Tony gets a bad tummy and then talks to a fish. You wonder what you might fever dream of, if you too were to go and eat at an Indian …"
incoming_20260329_019.json,incoming_20260329_019,Turns out running a profitable zoo is super easy unless you keep blowing those profits on dozens of chickens,PC Gamer,2026-03-29T00:00:00Z,technical,noise,noise_suppression_candidate,low,high,1,2,1,hint:technical | missing_game_context | short_excerpt,https://www.pcgamer.com/games/sim/turns-out-running-a-profitable-zoo-is-super-easy-unless-you-keep-blowing-those-profits-on-dozens-of-chickens/,"Visitors in Zoo Life Simulator will pay top dollar to look at anything: a rabbit, a goose, and even a hot dog stand."
incoming_20260329_020.json,incoming_20260329_020,"Xalavier Nelson Jr, director of Space Baby Warlord Trading Simulator, will never uninstall Warframe and would love to see an Outriders 2: 'I think that game would have been really special'",PC Gamer,2026-03-29T00:00:00Z,technical,boundary,boundary_observation_candidate,low,high,2,2,0,hint:technical | game_context | very_short_excerpt | promoted_to_boundary_due_to_noise_tension,https://www.pcgamer.com/gaming-industry/xalavier-nelson-jr-director-of-space-baby-warlord-trading-simulator-will-never-uninstall-warframe-and-would-love-to-see-an-outriders-2-i-think-that-game-would-have-been-really-special/,The founder of Strange Scaffold gives us the lowdown on his PC gaming habits.
incoming_20260329_021.json,incoming_20260329_021,"XCOM meets Rashomon in Vaunted, a tactical RPG where your characters can rewrite history from their perspective",PC Gamer,2026-03-29T00:00:00Z,technical,boundary,boundary_observation_candidate,low,high,2,0,1,hint:technical | game_context | short_excerpt | promoted_to_boundary_due_to_close_scores,https://www.pcgamer.com/games/rpg/xcom-meets-rashomon-in-vaunted-a-tactical-rpg-where-your-characters-can-rewrite-history-from-their-perspective/,The debut title from Lost Lake Games also lets you switch between turn-based combat and real-time action.
incoming_20260330_001.json,incoming_20260330_001,"Get Ready To Pay More For A Switch 2, Experts Say",GameSpot,2026-03-30T00:00:00Z,capital,boundary,boundary_observation_candidate,low,high,5,0,4,signal_pattern:market:1 | hint:capital | high_value_entities:nintendo | game_context | boundary_patterns:2 | promoted_to_boundary_due_to_close_scores,https://www.gamespot.com/articles/get-ready-to-pay-more-for-a-switch-2-experts-say/1100-6539092/?ftag=CAD-01-10abi2f,"Is a Switch 2 price hike coming? Many are theorizing that this will happen at some point in the future due to the so-called ""RAMaggedon"" and other factors , and even Nintendo's own top boss said he cannot rule out a pri…"
incoming_20260330_002.json,incoming_20260330_002,"'Nintendo Is Absolutely Furious': Former Employee Says Mario, Zelda Developer in 'Uncharted Territory' Following Major Leaks",IGN Game News,2026-03-30T00:00:00Z,market,signal,main_baseline_candidate,medium,medium,3,0,0,hint:market | high_value_entities:nintendo | game_context,https://www.ign.com/articles/nintendo-is-absolutely-furious-former-employee-says-mario-zelda-developer-in-uncharted-territory-following-major-leaks,"Nintendo will be ""furious"" with last week's major leaks that detailed numerous Switch 2 games set to launch throughout the rest of 2026 and into 2027, including a Zelda: Ocarina of Time remake and launch details for the…"
incoming_20260330_003.json,incoming_20260330_003,Crimson Desert Is Doing Something Very Uncommon For RPGs,GameSpot,2026-03-30T00:00:00Z,market,signal,main_baseline_candidate,high,low,6,0,0,"signal_pattern:market:1 | hint:market | high_value_entities:xbox,playstation | game_context",https://www.gamespot.com/articles/crimson-desert-is-doing-something-very-uncommon-for-rpgs/1100-6539097/?ftag=CAD-01-10abi2f,"Crimson Desert has been out for barely two weeks now, having launched on March 19 for PC, PlayStation 5, and Xbox Series X|S, but the game is already toppling its own player count records. This is quite impressive, as P…"
incoming_20260330_004.json,incoming_20260330_004,This potent low profile Logitech G515 Lightspeed TKL keyboard is discounted on both sides of the Atlantic,Rock Paper Shotgun,2026-03-30T00:00:00Z,market,signal,main_baseline_candidate,low,high,3,2,0,signal_pattern:market:1 | hint:market | missing_game_context,https://www.rockpapershotgun.com/this-potent-low-profile-logitech-g515-lightspeed-tkl-keyboard-is-discounted-on-both-sides-of-the-atlantic,"The Logitech G515 Lightspeed TKL first launched back in mid-2024 as a more affordable alternative to the Swiss brand's all-conquering G915 TKL. It retained enough of the fundamentals - solid chassis, snappy low-profile …"
incoming_20260330_005.json,incoming_20260330_005,Turns out Crimson Desert's lead voice actor was as confused by the game's disjointed story as some players,Eurogamer,2026-03-30T00:00:00Z,market,signal,main_baseline_candidate,low,high,6,5,0,signal_pattern:market:1 | hint:market | game_context | noise_patterns:1 | low_information_excerpt | concrete_numbers | truncated_article,https://www.eurogamer.net/crimson-desert-kliff-voice-actor-on-creative-process-and-struggles,"It's safe to say Crimson Desert is a success with 3 million copies sold (so far) and substantial patches coming in hot . But it's hard to fix a narrative and quest structure that was described as ""fatally undercooked"" b…"
incoming_20260330_006.json,incoming_20260330_006,Deus Ex Dev Eidos-Montreal Conducts Mass Layoffs Affecting 124 People,GameSpot,2026-03-30T00:00:00Z,team,signal,main_baseline_candidate,high,low,6,0,1,signal_pattern:team:1 | hint:team | game_context | announcement_style | structural_change_keywords,https://www.gamespot.com/articles/deus-ex-dev-eidos-montreal-conducts-mass-layoffs-affecting-124-people/1100-6539106/?ftag=CAD-01-10abi2f,"Eidos-Montreal has announced a round of mass layoffs, with 124 people losing their jobs and studio head David Anfossi leaving the company. In a statement , Eidos-Montreal said the cuts are the result of ""changing projec…"
incoming_20260330_007.json,incoming_20260330_007,Eidos Montreal studio head departs as it lays off another 124 employees 'across production and support teams',PC Gamer,2026-03-30T00:00:00Z,team,boundary,boundary_observation_candidate,low,high,2,0,1,hint:team | game_context | short_excerpt | promoted_to_boundary_due_to_close_scores,https://www.pcgamer.com/gaming-industry/eidos-montreal-studio-head-departs-as-it-lays-off-another-124-employees-across-production-and-support-teams/,"David Anfossi joined Eidos Montreal as the producer of Deus Ex: Human Revolution and became head of studio shortly after, a position he held for more than a decade."
incoming_20260330_008.json,incoming_20260330_008,"Epic's mass layoffs left a programmer with terminal brain cancer without life insurance, but Tim Sweeney says the company will ""solve"" the problem",Rock Paper Shotgun,2026-03-30T00:00:00Z,team,signal,main_baseline_candidate,high,low,7,3,0,signal_pattern:team:1 | hint:team | high_value_entities:epic | game_context | low_information_excerpt | truncated_article | structural_change_keywords,https://www.rockpapershotgun.com/epics-mass-layoffs-left-a-programmer-with-terminal-brain-cancer-without-life-insurance-but-tim-sweeney-says-the-company-will-solve-the-problem,"Epic Games' mass layoffs led a programmer with terminal brain cancer to lose his life insurance, leaving him and his family struggling to find new coverage. Following news of the situation breaking, Epic CEO Tim Sweeney…"
incoming_20260330_009.json,incoming_20260330_009,"Inzoi Studio head says early access was unavoidable, but he feels kind of bad about it: 'The users are testing it on our behalf, so I always feel sorry for them'",PC Gamer,2026-03-30T00:00:00Z,team,boundary,boundary_observation_candidate,low,high,2,2,0,hint:team | game_context | very_short_excerpt | promoted_to_boundary_due_to_noise_tension,https://www.pcgamer.com/games/life-sim/inzoi-studio-head-says-early-access-was-unavoidable-but-he-feels-kind-of-bad-about-it-the-users-are-testing-it-on-our-behalf-so-i-always-feel-sorry-for-them/,"Yeah, that's pretty much how it works."
incoming_20260330_010.json,incoming_20260330_010,"Kena: Bridge of Spirits' Switch 2 port is fine, but doesn't offer an upgrade over handheld PC or last-gen experiences",Eurogamer,2026-03-30T00:00:00Z,team,signal,main_baseline_candidate,medium,medium,5,3,2,signal_pattern:regulatory:1 | hint:team | high_value_entities:nintendo | game_context | low_information_excerpt | rumor_or_report_sourcing | truncated_article,https://www.eurogamer.net/kena-bridge-of-spirits-nintendo-switch-2-impressions,"After a frustrating drought of native Nintendo Switch 2 ports ( with some special exceptions ) during the console's first six months, reportedly due to the lack of development kits going out to developers, more studios …"
incoming_20260330_011.json,incoming_20260330_011,'I Don't Want to Say They Started Panicking…' — Actor Behind Crimson Desert's Kliff Reveals 'Bridge Point' Where Pearl Abyss Realized the Story and Characters Needed to Change,IGN Game News,2026-03-30T00:00:00Z,technical,signal,main_baseline_candidate,medium,medium,2,0,0,hint:technical | game_context,https://www.ign.com/articles/i-dont-want-to-say-they-started-panicking-actor-behind-crimson-deserts-kliff-reveals-bridge-point-where-pearl-abyss-realized-the-story-and-characters-needed-to-change,"Alec Newman, the actor who plays Crimson Desert protagonist Kliff, has discussed his work on the game, and revealed how the story and characters changed significantly during development."
incoming_20260330_012.json,incoming_20260330_012,'It Does Seem Like It Would Make a Great Movie': Mario Galaxy Star Charlie Day Keen for Luigi's Mansion Spinoff,IGN Game News,2026-03-30T00:00:00Z,technical,boundary,boundary_observation_candidate,low,high,2,2,0,hint:technical | game_context | very_short_excerpt | promoted_to_boundary_due_to_noise_tension,https://www.ign.com/articles/it-does-seem-like-it-would-make-a-great-movie-mario-galaxy-star-charlie-day-keen-for-luigis-mansion-spinoff,"""I would be thrilled."""
incoming_20260330_013.json,incoming_20260330_013,'Let Them Cook' — Astarion Actor Neil Newbon Hopes Baldur's Gate 3 Fans Give HBO TV Show a Chance,IGN Game News,2026-03-30T00:00:00Z,technical,boundary,boundary_observation_candidate,low,high,2,2,0,hint:technical | game_context | very_short_excerpt | promoted_to_boundary_due_to_noise_tension,https://www.ign.com/articles/let-them-cook-astarion-actor-neil-newbon-hopes-baldurs-gate-3-fans-give-hbo-tv-show-a-chance,Astarion actor Neil Newbon reacts to HBO's Baldur’s Gate 3 TV show.
incoming_20260330_014.json,incoming_20260330_014,"'The most boring protocol on the internet is also, quietly, one of the most abusable': Doom has been broken down into 1,964 DNS text records and can be run via a PowerShell script",PC Gamer,2026-03-30T00:00:00Z,technical,noise,noise_suppression_candidate,medium,low,1,4,0,hint:technical | missing_game_context | very_short_excerpt,https://www.pcgamer.com/hardware/networking/the-most-boring-protocol-on-the-internet-is-also-quietly-one-of-the-most-abusable-doom-has-been-broken-down-into-1-964-dns-text-records-and-can-be-run-via-a-powershell-script/,Is there anything on earth that can't run Doom at this point?
incoming_20260330_015.json,incoming_20260330_015,"""0.63 is the perfect default delay"": Bungie, Respawn and Firaxis game developers talk NPC barks, grenade timing and other questions of craft",Rock Paper Shotgun,2026-03-30T00:00:00Z,technical,boundary,boundary_observation_candidate,low,high,2,0,2,hint:technical | game_context | boundary_patterns:1 | promoted_to_boundary_due_to_close_scores,https://www.rockpapershotgun.com/063-is-the-perfect-default-delay-bungie-respawn-and-firaxis-game-developers-talk-npc-barks-grenade-timing-and-other-questions-of-craft,"Much of the time, using social media is like fondling a wasp's nest, but sometimes, sometimes , social media is Nice. For example, Firaxis narrative director Cat Manning recently started a Bluesky thread ""of small pract…"
incoming_20260330_016.json,incoming_20260330_016,"13 years later, one of the rarest Platinum trophies ever on the PlayStation Vita has finally been earned",Eurogamer,2026-03-30T00:00:00Z,technical,signal,main_baseline_candidate,medium,medium,5,3,0,signal_pattern:market:1 | hint:technical | high_value_entities:playstation | game_context | low_information_excerpt | truncated_article,https://www.eurogamer.net/one-of-the-rarest-platinum-trophies-ever-has-finally-been-earned,"A player has achieved what many had thought impossible, earning one of the most legendary, most elusive Platinum trophies in the history of PlayStation consoles: Ninja Gaiden Sigma 2 's Platinum trophy Master of the Sec…"
incoming_20260330_017.json,incoming_20260330_017,99 Nights in the Forest Codes (March 2026),IGN Game News,2026-03-30T00:00:00Z,technical,boundary,boundary_observation_candidate,low,high,2,2,0,hint:technical | game_context | very_short_excerpt | promoted_to_boundary_due_to_noise_tension,https://www.ign.com/articles/99-nights-in-the-forest-codes,See our up-to-date list of working 99 Nights in the Forest codes.
incoming_20260330_018.json,incoming_20260330_018,A Forgotten Elder Scrolls Game Is Shutting Down Soon,GameSpot,2026-03-30T00:00:00Z,technical,signal,main_baseline_candidate,medium,medium,5,0,2,signal_pattern:market:1 | hint:technical | high_value_entities:nintendo | game_context | boundary_patterns:1,https://www.gamespot.com/articles/a-forgotten-elder-scrolls-game-is-shutting-down-soon/1100-6539102/?ftag=CAD-01-10abi2f,"One of Bethesda Game Studio's Elder Scrolls spin-offs, The Elder Scrolls: Blades , will be shutting down in June, according to a post on the Nintendo eShop. The free-to-play dungeon crawler and town-builder's last day w…"
incoming_20260330_019.json,incoming_20260330_019,"Ancient version of GTA 4 with a cut zombie mode, ferry assets and DJ lines reportedly found at car boot sale",Rock Paper Shotgun,2026-03-30T00:00:00Z,technical,boundary,boundary_observation_candidate,low,high,3,2,2,hint:technical | high_value_entities:xbox | game_context | noise_patterns:1 | rumor_or_report_sourcing | promoted_to_boundary_due_to_close_scores,https://www.rockpapershotgun.com/ancient-version-of-gta-4-with-a-cut-zombie-mode-ferry-assets-and-dj-lines-reportedly-found-at-car-boot-sale,"An ancient, work-in-progress version of Rockstar's Grand Theft Auto IV has reportedly been discovered on an Xbox 360 development kit at a car boot sale, somewhere up Edinburgh way. Dating back to November 2007, about si…"
incoming_20260330_020.json,incoming_20260330_020,"Arc Raiders' Flashpoint update finally streamlines crafting—oh, and you can also supercharge Scrappy using food because that just makes sense",PC Gamer,2026-03-30T00:00:00Z,technical,noise,noise_suppression_candidate,high,low,1,6,0,hint:technical | missing_game_context | noise_patterns:1 | very_short_excerpt,https://www.pcgamer.com/games/third-person-shooter/arc-raiders-flashpoint-update/,"A new enemy, a map event, and two guns arrive in the Flashpoint update tomorrow."
